OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Category,SubCategory,ProductID,ProductName,Sales,Quantity,Discount,Profit,ShippingCost
ORD-101251,2021-01-02,2021-01-07,First Class,CUST-6972,Thomas Johnson,Corporate,South,Furniture,Furnishings,PROD-7843,Furnishings PROD-7843,21.51,7,0.0,3.23,1.16
ORD-101252,2024-01-26,2024-02-04,Same Day,CUST-6716,Susan Young,Corporate,South,Furniture,Chairs,PROD-3599,Chairs PROD-3599,22.03,5,0.15,3.08,2.51
ORD-101253,2022-09-16,2022-09-23,Standard Class,CUST-3846,James Williams,Consumer,Central,Office Supplies,Labels,PROD-3452,Labels PROD-3452,16.72,1,0.2,-1.0,2.4
ORD-101254,2025-08-02,2025-08-11,Same Day,CUST-7589,Sarah Robinson,Corporate,West,Furniture,Bookcases,PROD-7117,Bookcases PROD-7117,12.63,6,0.1,0.76,1.28
ORD-101255,2021-03-08,2021-03-14,Same Day,CUST-2876,Karen Clark,Consumer,Central,Furniture,Bookcases,PROD-9842,Bookcases PROD-9842,34.92,1,0.1,0.35,4.77
ORD-101256,2024-12-19,2024-12-24,Standard Class,CUST-4326,Jennifer Johnson,Home Office,South,Furniture,Furnishings,PROD-3182,Furnishings PROD-3182,39.04,8,0.1,7.03,5.73
ORD-101257,2025-12-06,2025-12-16,Same Day,CUST-6629,Jessica Lewis,Consumer,West,Office Supplies,Binders,PROD-5139,Binders PROD-5139,54.23,8,0.0,9.22,7.2
ORD-101258,2021-08-10,2021-08-18,Same Day,CUST-4943,Matthew Davis,Corporate,East,Technology,Copiers,PROD-9401,Copiers PROD-9401,23.94,6,0.0,2.15,1.59
ORD-101259,2023-07-12,2023-07-14,Second Class,CUST-9149,Ashley White,Home Office,Central,Office Supplies,Binders,PROD-3321,Binders PROD-3321,28.16,6,0.2,-3.94,2.6
ORD-101260,2024-03-03,2024-03-05,First Class,CUST-1643,David Jackson,Corporate,South,Technology,Copiers,PROD-2464,Copiers PROD-2464,35.68,4,0.25,1.78,3.2
ORD-101261,2024-03-27,2024-04-04,First Class,CUST-3272,Karen Walker,Consumer,South,Furniture,Bookcases,PROD-3146,Bookcases PROD-3146,38.27,7,0.1,3.06,4.63
ORD-101262,2023-01-14,2023-01-24,First Class,CUST-6217,Barbara Young,Consumer,South,Technology,Accessories,PROD-7090,Accessories PROD-7090,17.25,3,0.05,1.55,2.4
ORD-101263,2021-11-13,2021-11-15,Standard Class,CUST-7008,Anthony Wilson,Consumer,East,Office Supplies,Paper,PROD-1189,Paper PROD-1189,27.77,7,0.1,0.83,2.81
ORD-101264,2024-07-16,2024-07-23,Second Class,CUST-5714,Sandra White,Consumer,East,Furniture,Chairs,PROD-6873,Chairs PROD-6873,31.31,6,0.05,6.89,3.49
ORD-101265,2022-08-15,2022-08-20,Same Day,CUST-3831,Joseph Moore,Home Office,West,Office Supplies,Labels,PROD-5511,Labels PROD-5511,17.38,5,0.0,1.04,1.77
ORD-101266,2022-06-11,2022-06-19,Second Class,CUST-7882,Barbara Robinson,Home Office,East,Technology,Phones,PROD-2753,Phones PROD-2753,11.26,4,0.1,0.56,1.12
ORD-101267,2022-06-24,2022-06-28,Second Class,CUST-1448,Joseph Taylor,Consumer,West,Furniture,Chairs,PROD-6884,Chairs PROD-6884,21.39,4,0.05,4.71,2.19
ORD-101268,2023-02-01,2023-02-11,First Class,CUST-2098,Lisa Taylor,Corporate,West,Office Supplies,Art,PROD-3816,Art PROD-3816,36.89,8,0.05,7.75,2.55
ORD-101269,2024-09-12,2024-09-15,First Class,CUST-8300,Linda White,Home Office,East,Furniture,Chairs,PROD-9126,Chairs PROD-9126,14.02,8,0.4,-4.91,1.46
ORD-101270,2021-04-12,2021-04-17,First Class,CUST-5288,Matthew Wright,Consumer,South,Technology,Phones,PROD-8232,Phones PROD-8232,37.2,8,0.05,4.84,2.36
ORD-101271,2025-07-06,2025-07-07,Standard Class,CUST-8265,Lisa Lewis,Home Office,East,Technology,Phones,PROD-7175,Phones PROD-7175,27.03,2,0.05,6.22,3.66
ORD-101272,2023-03-25,2023-04-03,Second Class,CUST-3977,John Wright,Consumer,West,Office Supplies,Binders,PROD-4094,Binders PROD-4094,25.5,7,0.05,5.1,2.61
ORD-101273,2024-10-29,2024-10-31,Same Day,CUST-8021,Sarah Thompson,Consumer,East,Office Supplies,Binders,PROD-4941,Binders PROD-4941,12.7,10,0.05,0.38,1.19
ORD-101274,2022-01-08,2022-01-15,Same Day,CUST-1807,Linda Martinez,Corporate,East,Furniture,Bookcases,PROD-6906,Bookcases PROD-6906,16.55,4,0.15,0.5,1.84
ORD-101275,2022-01-12,2022-01-17,Same Day,CUST-4728,Matthew Wright,Home Office,West,Office Supplies,Paper,PROD-3966,Paper PROD-3966,28.87,5,0.3,-3.46,3.04
ORD-101276,2025-06-19,2025-06-21,Second Class,CUST-6171,Michael Brown,Consumer,West,Office Supplies,Art,PROD-5205,Art PROD-5205,25.59,1,0.1,4.09,3.57
ORD-101277,2024-10-26,2024-10-31,Standard Class,CUST-5807,John Johnson,Corporate,East,Technology,Phones,PROD-4680,Phones PROD-4680,33.2,1,0.0,9.3,3.17
ORD-101278,2021-11-29,2021-12-03,Same Day,CUST-9131,Christopher Anderson,Home Office,East,Office Supplies,Art,PROD-2526,Art PROD-2526,18.81,5,0.2,1.69,1.2
ORD-101279,2024-03-15,2024-03-23,Second Class,CUST-5213,Susan Anderson,Home Office,Central,Technology,Copiers,PROD-5723,Copiers PROD-5723,22.15,8,0.05,5.09,1.76
ORD-101280,2022-07-16,2022-07-19,Second Class,CUST-4419,Matthew Young,Consumer,South,Furniture,Bookcases,PROD-3203,Bookcases PROD-3203,12.24,8,0.1,2.08,0.98
ORD-101281,2023-09-04,2023-09-05,Second Class,CUST-1118,Michael Jones,Corporate,East,Technology,Accessories,PROD-7497,Accessories PROD-7497,17.4,10,0.15,0.7,2.41
ORD-101282,2021-09-30,2021-10-04,Standard Class,CUST-5290,Anthony Allen,Home Office,Central,Furniture,Tables,PROD-7276,Tables PROD-7276,12.37,8,0.1,2.1,1.24
ORD-101283,2022-08-13,2022-08-20,Second Class,CUST-7421,Richard Martin,Consumer,East,Furniture,Chairs,PROD-5904,Chairs PROD-5904,39.58,3,0.0,8.71,3.62
ORD-101284,2021-01-19,2021-01-26,First Class,CUST-5816,Christopher Hall,Home Office,East,Furniture,Bookcases,PROD-5027,Bookcases PROD-5027,26.04,4,0.25,-0.78,1.39
ORD-101285,2021-04-30,2021-05-09,Second Class,CUST-7536,Joseph Lee,Home Office,West,Technology,Copiers,PROD-6891,Copiers PROD-6891,15.77,7,0.0,4.57,2.24
ORD-101286,2023-02-16,2023-02-24,Second Class,CUST-1925,Jessica Thomas,Corporate,West,Technology,Machines,PROD-2362,Machines PROD-2362,19.9,6,0.0,1.99,2.42
ORD-101287,2023-11-24,2023-11-26,Same Day,CUST-9165,Ashley Clark,Corporate,South,Technology,Phones,PROD-1707,Phones PROD-1707,18.94,7,0.15,0.95,1.69
ORD-101288,2024-03-12,2024-03-13,Same Day,CUST-6439,Karen King,Consumer,East,Office Supplies,Labels,PROD-1308,Labels PROD-1308,44.02,7,0.1,3.52,3.37
ORD-101289,2023-10-03,2023-10-13,Standard Class,CUST-5573,Sandra Martin,Corporate,Central,Office Supplies,Storage,PROD-9797,Storage PROD-9797,50.11,10,0.1,1.5,2.86
ORD-101290,2022-11-01,2022-11-03,First Class,CUST-1399,Sandra Jones,Home Office,Central,Furniture,Bookcases,PROD-6714,Bookcases PROD-6714,63.91,7,0.05,8.95,4.15
ORD-101291,2023-05-05,2023-05-10,Standard Class,CUST-2535,Christopher Davis,Home Office,South,Furniture,Tables,PROD-3878,Tables PROD-3878,22.28,6,0.1,1.11,2.24
ORD-101292,2025-01-03,2025-01-11,Standard Class,CUST-8506,Sandra Wilson,Consumer,East,Office Supplies,Paper,PROD-5878,Paper PROD-5878,7.9,10,0.1,1.58,0.78
ORD-101293,2024-05-29,2024-06-06,Standard Class,CUST-4867,Mary Hall,Consumer,East,Office Supplies,Paper,PROD-5159,Paper PROD-5159,13.73,9,0.15,-0.55,1.16
ORD-101294,2024-09-04,2024-09-08,Same Day,CUST-5171,William Anderson,Home Office,East,Furniture,Bookcases,PROD-2902,Bookcases PROD-2902,14.34,1,0.05,2.72,1.65
ORD-101295,2021-10-18,2021-10-28,Standard Class,CUST-5661,Mary Lee,Corporate,Central,Technology,Machines,PROD-3251,Machines PROD-3251,72.39,4,0.0,7.24,5.21
ORD-101296,2023-12-27,2023-12-30,First Class,CUST-1448,Robert Thompson,Home Office,East,Furniture,Furnishings,PROD-5309,Furnishings PROD-5309,19.86,4,0.0,4.57,2.64
ORD-101297,2023-01-23,2023-01-30,First Class,CUST-2064,Susan Harris,Consumer,South,Furniture,Bookcases,PROD-5768,Bookcases PROD-5768,23.85,2,0.15,-1.91,3.29
ORD-101298,2021-08-27,2021-09-06,Standard Class,CUST-7153,David Brown,Consumer,East,Technology,Accessories,PROD-5829,Accessories PROD-5829,37.19,8,0.0,2.23,5.12
ORD-101299,2025-12-16,2025-12-18,Second Class,CUST-9418,Thomas Taylor,Home Office,East,Furniture,Tables,PROD-9502,Tables PROD-9502,25.0,5,0.0,4.25,2.91
ORD-101300,2024-12-21,2024-12-28,First Class,CUST-9758,Patricia Martinez,Consumer,South,Furniture,Tables,PROD-2925,Tables PROD-2925,46.42,3,0.2,-5.11,2.38
ORD-101301,2021-12-24,2021-12-27,Same Day,CUST-6719,Robert Clark,Corporate,South,Technology,Phones,PROD-1902,Phones PROD-1902,18.23,1,0.1,-0.18,2.63
ORD-101302,2021-07-15,2021-07-22,First Class,CUST-7991,Susan Lewis,Corporate,West,Furniture,Furnishings,PROD-5651,Furnishings PROD-5651,34.04,4,0.0,3.74,2.04
ORD-101303,2024-04-14,2024-04-18,Same Day,CUST-2858,Sarah Harris,Corporate,South,Office Supplies,Art,PROD-6061,Art PROD-6061,22.28,3,0.0,4.68,2.2
ORD-101304,2025-06-12,2025-06-17,Standard Class,CUST-1198,Nancy Allen,Home Office,Central,Office Supplies,Storage,PROD-1575,Storage PROD-1575,24.49,10,0.2,-3.18,2.25
ORD-101305,2022-02-24,2022-02-25,First Class,CUST-5746,Jennifer Rodriguez,Consumer,West,Technology,Copiers,PROD-9069,Copiers PROD-9069,16.22,2,0.0,4.22,1.9
ORD-101306,2023-08-28,2023-09-07,First Class,CUST-9573,Christopher Jackson,Corporate,West,Furniture,Furnishings,PROD-5980,Furnishings PROD-5980,7.41,1,0.1,1.41,0.52
ORD-101307,2024-03-30,2024-04-07,Same Day,CUST-5960,Linda White,Corporate,West,Furniture,Tables,PROD-4766,Tables PROD-4766,13.44,10,0.15,0.94,1.21
ORD-101308,2021-03-16,2021-03-26,Standard Class,CUST-9138,Mary Johnson,Home Office,East,Office Supplies,Storage,PROD-8181,Storage PROD-8181,22.65,1,0.15,2.04,3.26
ORD-101309,2025-04-22,2025-04-28,First Class,CUST-9956,Betty Martinez,Consumer,South,Furniture,Bookcases,PROD-7312,Bookcases PROD-7312,15.39,1,0.1,0.15,1.28
ORD-101310,2025-08-22,2025-08-30,Standard Class,CUST-7700,Sarah Williams,Home Office,East,Furniture,Tables,PROD-5033,Tables PROD-5033,23.97,6,0.05,5.99,2.35
ORD-101311,2022-07-05,2022-07-12,First Class,CUST-3806,Betty Martin,Consumer,Central,Office Supplies,Art,PROD-3681,Art PROD-3681,10.42,4,0.1,-0.1,0.81
ORD-101312,2025-07-29,2025-08-08,Standard Class,CUST-7096,Mary Martin,Home Office,Central,Furniture,Chairs,PROD-2768,Chairs PROD-2768,22.9,5,0.0,2.75,1.7
ORD-101313,2024-11-05,2024-11-14,Same Day,CUST-1727,Richard Jones,Corporate,Central,Office Supplies,Paper,PROD-9066,Paper PROD-9066,9.73,4,0.0,1.46,0.71
ORD-101314,2021-06-13,2021-06-22,Standard Class,CUST-4190,Christopher Martinez,Consumer,Central,Technology,Copiers,PROD-3632,Copiers PROD-3632,20.88,1,0.0,3.76,2.17
ORD-101315,2021-01-31,2021-02-04,First Class,CUST-1787,Donald Thomas,Consumer,West,Office Supplies,Storage,PROD-3313,Storage PROD-3313,31.33,7,0.1,5.95,2.18
ORD-101316,2022-08-13,2022-08-19,Same Day,CUST-1540,Charles Lewis,Home Office,Central,Office Supplies,Art,PROD-7671,Art PROD-7671,19.37,4,0.3,-0.19,2.86
ORD-101317,2023-12-30,2024-01-04,First Class,CUST-5018,Mary Davis,Consumer,Central,Office Supplies,Art,PROD-9876,Art PROD-9876,30.54,5,0.2,-2.44,3.97
ORD-101318,2021-06-29,2021-07-02,Second Class,CUST-3774,Richard Smith,Consumer,East,Furniture,Chairs,PROD-6029,Chairs PROD-6029,11.37,2,0.2,0.11,1.33
ORD-101319,2025-05-17,2025-05-21,Same Day,CUST-6764,Elizabeth Martin,Consumer,Central,Office Supplies,Storage,PROD-9787,Storage PROD-9787,40.76,6,0.15,4.08,3.71
ORD-101320,2025-04-05,2025-04-08,Same Day,CUST-3126,David Rodriguez,Consumer,West,Office Supplies,Paper,PROD-9405,Paper PROD-9405,11.89,4,0.05,2.85,1.71
ORD-101321,2023-05-13,2023-05-14,Second Class,CUST-5653,Donald Wright,Consumer,East,Office Supplies,Art,PROD-1185,Art PROD-1185,24.19,9,0.5,-8.71,3.22
ORD-101322,2022-05-31,2022-06-01,Standard Class,CUST-6774,Karen Jones,Corporate,East,Technology,Machines,PROD-2225,Machines PROD-2225,33.5,4,0.0,5.02,3.87
ORD-101323,2023-07-21,2023-07-23,Standard Class,CUST-9239,Sarah Johnson,Consumer,South,Furniture,Tables,PROD-6305,Tables PROD-6305,15.91,10,0.0,4.14,0.83
ORD-101324,2022-11-04,2022-11-12,Same Day,CUST-8686,Thomas Jones,Consumer,West,Furniture,Tables,PROD-6912,Tables PROD-6912,23.27,7,0.1,0.93,1.81
ORD-101325,2022-12-04,2022-12-06,Standard Class,CUST-5936,Jennifer Wright,Corporate,West,Furniture,Tables,PROD-1948,Tables PROD-1948,9.47,9,0.05,0.85,0.79
ORD-101326,2025-12-23,2025-12-29,Same Day,CUST-7595,Anthony Taylor,Consumer,West,Office Supplies,Art,PROD-5566,Art PROD-5566,13.36,10,0.1,1.47,1.89
ORD-101327,2021-12-18,2021-12-24,Standard Class,CUST-2120,Barbara Lewis,Corporate,Central,Technology,Copiers,PROD-8205,Copiers PROD-8205,58.02,7,0.0,4.64,3.38
ORD-101328,2025-01-19,2025-01-22,First Class,CUST-5129,Joseph Davis,Corporate,East,Office Supplies,Storage,PROD-2488,Storage PROD-2488,19.22,8,0.15,0.38,1.04
ORD-101329,2025-09-17,2025-09-18,Standard Class,CUST-3450,Robert Garcia,Home Office,Central,Furniture,Bookcases,PROD-7793,Bookcases PROD-7793,11.16,9,0.15,0.56,1.57
ORD-101330,2025-06-15,2025-06-21,Same Day,CUST-3223,Robert Clark,Consumer,East,Technology,Machines,PROD-9551,Machines PROD-9551,31.48,4,0.05,2.83,4.1
ORD-101331,2021-06-22,2021-06-25,First Class,CUST-3202,Daniel Williams,Corporate,East,Technology,Phones,PROD-4477,Phones PROD-4477,14.82,7,0.25,-2.07,1.83
ORD-101332,2024-07-29,2024-08-04,First Class,CUST-8654,Michael Smith,Consumer,West,Office Supplies,Labels,PROD-3074,Labels PROD-3074,17.38,4,0.05,0.52,1.48
ORD-101333,2021-08-18,2021-08-21,First Class,CUST-4613,Richard Miller,Corporate,South,Technology,Copiers,PROD-2329,Copiers PROD-2329,13.78,8,0.15,1.79,1.32
ORD-101334,2024-08-21,2024-08-24,Same Day,CUST-4976,Christopher Moore,Consumer,South,Technology,Accessories,PROD-8126,Accessories PROD-8126,20.61,4,0.2,-2.89,1.7
ORD-101335,2021-12-15,2021-12-18,Same Day,CUST-9019,Mary Allen,Corporate,South,Furniture,Bookcases,PROD-3377,Bookcases PROD-3377,10.87,10,0.1,0.0,1.06
ORD-101336,2022-04-02,2022-04-10,Same Day,CUST-1553,Donald Jones,Consumer,South,Office Supplies,Art,PROD-9536,Art PROD-9536,38.71,7,0.15,1.55,2.23
ORD-101337,2022-07-10,2022-07-20,Standard Class,CUST-3355,Jennifer Young,Home Office,South,Office Supplies,Storage,PROD-6938,Storage PROD-6938,9.11,2,0.0,1.37,0.54
ORD-101338,2024-04-20,2024-04-22,Same Day,CUST-2160,Sandra Lee,Home Office,West,Furniture,Tables,PROD-3238,Tables PROD-3238,50.16,9,0.15,3.01,4.81
ORD-101339,2024-06-16,2024-06-21,First Class,CUST-4902,Thomas Harris,Corporate,East,Furniture,Tables,PROD-2772,Tables PROD-2772,24.03,10,0.05,3.84,1.76
ORD-101340,2023-11-13,2023-11-22,Standard Class,CUST-6719,Matthew Lewis,Home Office,East,Technology,Copiers,PROD-3165,Copiers PROD-3165,13.06,8,0.05,2.61,1.03
ORD-101341,2021-04-17,2021-04-26,Standard Class,CUST-7466,Christopher Garcia,Home Office,West,Furniture,Furnishings,PROD-9936,Furnishings PROD-9936,19.37,5,0.15,1.55,1.99
ORD-101342,2021-03-27,2021-04-02,Second Class,CUST-8087,William Robinson,Home Office,East,Office Supplies,Paper,PROD-5142,Paper PROD-5142,21.73,7,0.1,2.17,1.99
ORD-101343,2025-01-08,2025-01-12,Second Class,CUST-1264,William Rodriguez,Home Office,South,Office Supplies,Labels,PROD-5182,Labels PROD-5182,11.15,10,0.1,0.33,0.67
ORD-101344,2024-12-11,2024-12-21,First Class,CUST-9746,Donald Thompson,Consumer,South,Office Supplies,Art,PROD-6184,Art PROD-6184,20.7,6,0.1,0.0,2.96
ORD-101345,2021-08-08,2021-08-18,Standard Class,CUST-6314,Matthew Lewis,Corporate,Central,Office Supplies,Paper,PROD-9963,Paper PROD-9963,31.44,7,0.1,5.34,2.19
ORD-101346,2024-03-31,2024-04-08,Second Class,CUST-5872,Sandra White,Home Office,South,Technology,Phones,PROD-2472,Phones PROD-2472,18.22,10,0.1,-0.36,1.44
ORD-101347,2025-10-15,2025-10-17,Second Class,CUST-3006,Barbara Allen,Home Office,West,Office Supplies,Storage,PROD-8177,Storage PROD-8177,29.84,9,0.0,3.58,1.88
ORD-101348,2022-05-28,2022-05-30,Second Class,CUST-8706,Mary Hall,Home Office,West,Furniture,Tables,PROD-6103,Tables PROD-6103,38.38,2,0.0,9.6,4.55
ORD-101349,2022-04-18,2022-04-25,Standard Class,CUST-7582,Lisa Walker,Corporate,West,Technology,Machines,PROD-8163,Machines PROD-8163,24.59,6,0.4,-5.41,2.35
ORD-101350,2022-03-31,2022-04-10,Second Class,CUST-1178,Matthew Hall,Corporate,South,Furniture,Tables,PROD-7345,Tables PROD-7345,17.52,4,0.15,-0.35,1.97
ORD-101351,2024-10-13,2024-10-21,Standard Class,CUST-2208,Nancy Brown,Consumer,Central,Technology,Copiers,PROD-8483,Copiers PROD-8483,47.49,4,0.1,-0.47,4.3
ORD-101352,2025-03-07,2025-03-11,First Class,CUST-3747,Sarah King,Home Office,East,Office Supplies,Art,PROD-1424,Art PROD-1424,46.07,5,0.0,2.76,3.4
ORD-101353,2021-09-21,2021-09-28,Same Day,CUST-6357,Anthony Moore,Home Office,East,Technology,Copiers,PROD-1849,Copiers PROD-1849,36.86,1,0.05,2.95,2.25
ORD-101354,2023-08-26,2023-09-03,Same Day,CUST-8855,Karen Robinson,Corporate,Central,Furniture,Chairs,PROD-8953,Chairs PROD-8953,14.23,10,0.1,1.71,0.99
ORD-101355,2023-04-29,2023-05-08,Second Class,CUST-7950,David Wilson,Corporate,East,Technology,Phones,PROD-9200,Phones PROD-9200,61.27,5,0.0,6.13,6.68
ORD-101356,2023-06-26,2023-07-02,Same Day,CUST-7668,Anthony Williams,Consumer,South,Furniture,Tables,PROD-2574,Tables PROD-2574,41.69,2,0.1,-1.25,3.27
ORD-101357,2024-07-30,2024-08-07,Same Day,CUST-1744,Christopher Allen,Corporate,Central,Furniture,Bookcases,PROD-7417,Bookcases PROD-7417,22.81,10,0.0,2.28,2.13
ORD-101358,2024-11-09,2024-11-15,First Class,CUST-6802,Anthony Wilson,Consumer,East,Office Supplies,Binders,PROD-6973,Binders PROD-6973,24.93,8,0.2,-3.74,3.14
ORD-101359,2024-05-16,2024-05-26,Standard Class,CUST-4370,Elizabeth Wright,Home Office,West,Office Supplies,Storage,PROD-2697,Storage PROD-2697,38.89,9,0.05,7.39,4.18
ORD-101360,2024-08-18,2024-08-26,First Class,CUST-3329,Elizabeth Johnson,Home Office,West,Technology,Phones,PROD-1931,Phones PROD-1931,6.45,6,0.0,1.55,0.93
ORD-101361,2024-10-06,2024-10-16,First Class,CUST-2639,Joseph White,Consumer,Central,Office Supplies,Binders,PROD-3781,Binders PROD-3781,21.16,9,0.0,1.48,1.14
ORD-101362,2022-07-23,2022-07-27,First Class,CUST-4522,Patricia Walker,Home Office,South,Office Supplies,Art,PROD-5674,Art PROD-5674,17.11,8,0.15,1.2,2.39
ORD-101363,2023-11-01,2023-11-06,Standard Class,CUST-8733,Daniel Hall,Corporate,Central,Office Supplies,Storage,PROD-8315,Storage PROD-8315,14.82,8,0.05,0.44,1.09
ORD-101364,2021-05-30,2021-06-01,First Class,CUST-8407,Mary Taylor,Consumer,Central,Technology,Copiers,PROD-7607,Copiers PROD-7607,34.3,10,0.05,7.55,3.6
ORD-101365,2021-07-04,2021-07-08,Second Class,CUST-1122,Matthew King,Home Office,Central,Furniture,Tables,PROD-7841,Tables PROD-7841,14.52,1,0.0,2.47,1.13
ORD-101366,2021-09-19,2021-09-21,Same Day,CUST-1701,Daniel Thomas,Home Office,South,Office Supplies,Storage,PROD-2054,Storage PROD-2054,29.33,5,0.0,5.87,3.56
ORD-101367,2022-03-09,2022-03-10,First Class,CUST-6173,Jessica Smith,Corporate,Central,Office Supplies,Storage,PROD-6566,Storage PROD-6566,8.48,2,0.15,1.02,0.54
ORD-101368,2025-11-07,2025-11-11,Standard Class,CUST-7359,Patricia Brown,Corporate,Central,Furniture,Furnishings,PROD-8733,Furnishings PROD-8733,12.68,1,0.0,2.79,1.76
ORD-101369,2024-12-09,2024-12-10,First Class,CUST-1690,Karen White,Consumer,East,Technology,Copiers,PROD-2484,Copiers PROD-2484,34.07,8,0.05,2.38,1.84
ORD-101370,2025-11-06,2025-11-16,Standard Class,CUST-8216,Sandra Hall,Corporate,East,Furniture,Chairs,PROD-4008,Chairs PROD-4008,9.47,4,0.0,0.76,0.76
ORD-101371,2025-01-24,2025-01-27,Same Day,CUST-9649,Charles Taylor,Corporate,South,Furniture,Bookcases,PROD-7952,Bookcases PROD-7952,15.28,4,0.0,4.43,1.54
ORD-101372,2021-09-18,2021-09-28,First Class,CUST-7853,Ashley White,Corporate,South,Office Supplies,Paper,PROD-3573,Paper PROD-3573,31.32,4,0.0,2.19,2.27
ORD-101373,2025-10-11,2025-10-14,Second Class,CUST-1870,Sandra Smith,Consumer,Central,Furniture,Bookcases,PROD-8568,Bookcases PROD-8568,19.22,2,0.05,2.5,2.76
ORD-101374,2021-04-13,2021-04-16,Standard Class,CUST-5887,Susan Harris,Consumer,East,Office Supplies,Binders,PROD-6549,Binders PROD-6549,45.43,8,0.05,1.36,6.73
ORD-101375,2022-06-14,2022-06-18,Standard Class,CUST-6587,Betty King,Consumer,South,Furniture,Chairs,PROD-3439,Chairs PROD-3439,12.64,7,0.0,1.39,1.81
ORD-101376,2023-05-02,2023-05-07,Same Day,CUST-2285,Richard Lewis,Consumer,Central,Furniture,Bookcases,PROD-7018,Bookcases PROD-7018,16.31,3,0.0,2.61,0.84
ORD-101377,2021-12-23,2022-01-01,Same Day,CUST-2314,Daniel Walker,Consumer,Central,Technology,Accessories,PROD-8433,Accessories PROD-8433,21.2,4,0.2,-2.97,1.92
ORD-101378,2025-05-20,2025-05-22,First Class,CUST-6812,Karen Walker,Corporate,East,Technology,Copiers,PROD-6736,Copiers PROD-6736,8.71,3,0.0,0.96,0.91
ORD-101379,2023-01-12,2023-01-18,Same Day,CUST-5973,Christopher Miller,Home Office,East,Office Supplies,Binders,PROD-9123,Binders PROD-9123,15.86,1,0.0,4.6,0.93
ORD-101380,2025-09-26,2025-09-30,First Class,CUST-3267,Sandra Walker,Consumer,West,Furniture,Chairs,PROD-7257,Chairs PROD-7257,9.0,5,0.05,1.71,0.69
ORD-101381,2025-11-29,2025-12-05,Same Day,CUST-8059,Betty Martin,Consumer,West,Office Supplies,Art,PROD-7671,Art PROD-7671,25.86,10,0.2,-0.78,3.45
ORD-101382,2025-03-22,2025-03-28,Same Day,CUST-3736,Donald Thompson,Consumer,East,Office Supplies,Paper,PROD-3853,Paper PROD-3853,22.41,3,0.0,4.03,2.96
ORD-101383,2022-03-02,2022-03-12,Standard Class,CUST-3838,John Smith,Consumer,Central,Office Supplies,Art,PROD-1735,Art PROD-1735,46.27,3,0.3,-0.46,3.36
ORD-101384,2021-03-07,2021-03-12,Same Day,CUST-4649,Joseph Anderson,Corporate,West,Furniture,Bookcases,PROD-1884,Bookcases PROD-1884,44.79,7,0.4,-13.44,4.68
ORD-101385,2025-05-16,2025-05-25,Same Day,CUST-6420,Richard Davis,Corporate,Central,Technology,Phones,PROD-2360,Phones PROD-2360,33.12,8,0.05,6.62,3.33
ORD-101386,2024-10-29,2024-11-05,Second Class,CUST-3282,John Martin,Corporate,East,Office Supplies,Art,PROD-4877,Art PROD-4877,33.76,1,0.2,3.04,3.0
ORD-101387,2022-01-05,2022-01-12,First Class,CUST-3302,Patricia White,Consumer,East,Office Supplies,Labels,PROD-7945,Labels PROD-7945,18.18,3,0.0,3.45,2.3
ORD-101388,2023-06-29,2023-07-09,Standard Class,CUST-2880,Jessica Garcia,Consumer,East,Furniture,Tables,PROD-5133,Tables PROD-5133,16.11,8,0.0,1.93,0.89
ORD-101389,2025-01-04,2025-01-06,Same Day,CUST-3245,Daniel Thomas,Home Office,West,Furniture,Tables,PROD-6473,Tables PROD-6473,35.56,2,0.1,6.05,3.03
ORD-101390,2024-08-31,2024-09-08,Same Day,CUST-1920,David Clark,Consumer,West,Technology,Phones,PROD-1805,Phones PROD-1805,19.51,6,0.1,3.71,1.52
ORD-101391,2024-03-28,2024-04-05,Standard Class,CUST-4737,Sandra Allen,Consumer,Central,Technology,Accessories,PROD-3570,Accessories PROD-3570,11.25,4,0.1,1.12,1.2
